service,course_id,user_id,plus_date
Abgabe,15,a0848961,2010-12-14
Abgabe,15,a0848961,2011-01-18
Abgabe,15,a0848961,2011-01-25
Abgabe,15,a0848961,2011-01-25
Abgabe,15,a0906298,2010-10-19
Abgabe,15,a0906298,2010-10-28
Abgabe,15,a0906298,2010-11-09
Abgabe,15,a0906298,2010-11-16
Abgabe,15,a0906298,2010-11-23
Abgabe,15,a0906298,2010-11-30
Abgabe,15,a0906298,2011-01-11
Abgabe,15,a0906298,2011-01-18
Abgabe,15,a0906298,2011-01-25
Abgabe,15,a0906298,2011-01-25
Abgabe,15,sche,2010-10-19
Abgabe,15,a1002394,2010-10-28
Abgabe,15,a1002394,2010-10-19
Abgabe,15,a1002394,2010-11-16
Abgabe,15,a1002394,2010-11-30
Abgabe,15,a1002394,2011-01-11
Abgabe,15,a1002394,2011-01-18
Abgabe,15,a1002394,2011-01-25
Abgabe,15,a1047017,2010-10-28
Abgabe,15,a1047017,2010-10-19
Abgabe,15,a1047017,2010-11-09
Abgabe,15,a1047017,2010-11-23
Abgabe,15,a1047017,2010-11-16
Abgabe,15,a1047017,2010-11-30
Abgabe,15,a1047017,2010-12-07
Abgabe,15,a1047017,2010-12-14
Abgabe,15,a1047017,2011-01-11
Abgabe,15,a1047017,2011-01-18
Abgabe,15,a1047017,2011-01-25
Abgabe,15,a0800632,2010-10-28
Abgabe,15,a0800632,2010-10-19
Abgabe,15,a0800632,2010-11-09
Abgabe,15,a0800632,2010-11-23
Abgabe,15,a0800632,2010-11-16
Abgabe,15,a0800632,2010-12-07
Abgabe,15,a0800632,2010-12-07
Abgabe,15,a0800632,2011-01-11
Abgabe,15,a0800632,2011-01-18
Abgabe,15,a0800632,2011-01-25
Abgabe,15,a0800632,2011-01-25
Abgabe,15,a1004081,2010-10-28
Abgabe,15,a0849311,2010-10-28
Abgabe,15,a0849311,2010-10-19
Abgabe,15,a0849311,2010-11-23
Abgabe,15,a0849311,2010-11-16
Abgabe,15,a0849311,2010-11-30
Abgabe,15,a0849311,2010-12-07
Abgabe,15,a0849311,2010-12-07
Abgabe,15,a0849311,2011-01-11
Abgabe,15,a0849311,2011-01-18
Abgabe,15,a0849311,2011-01-25
Abgabe,15,a0849311,2011-01-25
Abgabe,15,a1008470,2010-10-19
Abgabe,15,a1008470,2010-11-23
Abgabe,15,a1008470,2010-11-16
Abgabe,15,a1008470,2010-11-30
Abgabe,15,a1008470,2010-12-07
Abgabe,15,a1008470,2010-12-07
Abgabe,15,a1008470,2011-01-11
Abgabe,15,a1008470,2011-01-18
Abgabe,15,a1047109,2010-10-28
Abgabe,15,a1047109,2010-10-19
Abgabe,15,a1047109,2010-11-23
Abgabe,15,a1047109,2010-11-16
Abgabe,15,a1047109,2010-11-30
Abgabe,15,a1047109,2010-12-14
Abgabe,15,a1047109,2011-01-11
Abgabe,15,a1047109,2011-01-18
Abgabe,15,a1047109,2011-01-25
Abgabe,15,a1047109,2011-01-25
Abgabe,15,a1001948,2010-10-28
Abgabe,15,a1047910,2010-10-28
Abgabe,15,a0925926,2010-10-28
Abgabe,15,a0925926,2010-10-19
Abgabe,15,a0925926,2010-11-23
Abgabe,15,a0925926,2010-11-16
Abgabe,15,a0925926,2010-11-30
Abgabe,15,a0925926,2010-12-07
Abgabe,15,a0925926,2010-12-07
Abgabe,15,a0925926,2010-12-14
Abgabe,15,a0925926,2011-01-11
Abgabe,15,a0925926,2011-01-18
Abgabe,15,a0925926,2011-01-25
Abgabe,15,a0925926,2011-01-25
Abgabe,15,a1046389,2010-10-28
Abgabe,15,a0430574,2010-10-28
Abgabe,15,a1047105,2010-10-28
Abgabe,15,a0809192,2010-10-28
Abgabe,15,a0809192,2010-10-19
Abgabe,15,a0347064,2010-10-28
Abgabe,15,a1008543,2010-10-28
Abgabe,15,a1008543,2010-10-19
Abgabe,15,a1008543,2010-11-23
Abgabe,15,a1008543,2010-11-16
Abgabe,15,a1008543,2010-12-07
Abgabe,15,a1008543,2011-01-11
Abgabe,15,a1008543,2011-01-18
Abgabe,15,a0331060,2010-10-28
Abgabe,15,a0331060,2010-10-19
Abgabe,15,a0331060,2010-11-09
Abgabe,15,a0331060,2010-11-23
Abgabe,15,a0331060,2010-11-16
Abgabe,15,a0331060,2010-11-30
Abgabe,15,a0331060,2010-12-07
Abgabe,15,a0331060,2010-12-14
Abgabe,15,a0331060,2011-01-11
Abgabe,15,a0331060,2011-01-18
Abgabe,15,a0331060,2011-01-25
Abgabe,15,a0331060,2011-01-25
Abgabe,15,a1007686,2010-10-28
Abgabe,15,a1007686,2010-10-19
Abgabe,15,a1007686,2010-11-23
Abgabe,15,a1007686,2010-11-16
Abgabe,15,a1007686,2010-11-30
Abgabe,15,a1007686,2011-01-11
Abgabe,15,a1007686,2011-01-18
Abgabe,15,a1007686,2011-01-25
Abgabe,15,a1008445,2010-10-28
Abgabe,15,a1008445,2010-10-19
Abgabe,15,a1008445,2010-11-23
Abgabe,15,a1008445,2010-11-16
Abgabe,15,a1008445,2010-12-07
Abgabe,15,a1008445,2010-12-14
Abgabe,15,a1008445,2011-01-11
Abgabe,15,a1046301,2010-10-28
Abgabe,15,a1046301,2010-11-30
Abgabe,15,a0627517,2010-10-25
Abgabe,15,a0627517,2010-11-08
Abgabe,15,a0627517,2010-10-18
Abgabe,15,a0627517,2010-12-06
Abgabe,15,a0627517,2010-12-13
Abgabe,15,a0627517,2011-01-25
Abgabe,15,a0627517,2011-01-25
Abgabe,15,a0807771,2010-11-09
Abgabe,15,a0807771,2010-11-09
Abgabe,15,a0807771,2010-11-16
Abgabe,15,a0807771,2010-11-23
Abgabe,15,a0807771,2010-11-30
Abgabe,15,a0807771,2010-12-07
Abgabe,15,a0807771,2010-12-14
Abgabe,15,a0807771,2011-01-18
Abgabe,15,a0867884,2010-10-28
Abgabe,15,a0867884,2010-11-09
Abgabe,15,a0867884,2010-11-09
Abgabe,15,a0867884,2010-11-16
Abgabe,15,a0867884,2010-11-23
Abgabe,15,a0867884,2010-11-30
Abgabe,15,a0867884,2010-12-14
Abgabe,15,a0867884,2011-01-11
Abgabe,15,a0867884,2011-01-25
Abgabe,15,a0808915,2010-10-25
Abgabe,15,a0808915,2010-11-08
Abgabe,15,a0808915,2010-11-08
Abgabe,15,a0808915,2010-11-22
Abgabe,15,a0808915,2010-11-29
Abgabe,15,a0808915,2010-12-06
Abgabe,15,a0808915,2010-12-13
Abgabe,15,a0808915,2011-01-10
Abgabe,15,a0808915,2011-01-17
Abgabe,15,a0900187,2010-10-25
Abgabe,15,a0900187,2010-11-08
Abgabe,15,a0900187,2010-11-15
Abgabe,15,a0900187,2010-11-22
Abgabe,15,a0900187,2010-11-29
Abgabe,15,a0900187,2010-12-13
Abgabe,15,a0900187,2011-01-10
Abgabe,15,a0900187,2011-01-17
Abgabe,15,a0901633,2010-10-28
Abgabe,15,a0901633,2010-11-09
Abgabe,15,a0901633,2010-11-23
Abgabe,15,a0901633,2010-11-30
Abgabe,15,a0901633,2010-12-14
Abgabe,15,a0901633,2011-01-11
Abgabe,15,a0828609,2010-10-25
Abgabe,15,a0828609,2010-11-08
Abgabe,15,a0828609,2010-11-15
Abgabe,15,a0828609,2010-11-29
Abgabe,15,a0828609,2010-11-22
Abgabe,15,a0828609,2010-12-13
Abgabe,15,a0828609,2011-01-10
Abgabe,15,a0828609,2011-01-17
Abgabe,15,a0828609,2011-01-25
Abgabe,15,a0828609,2011-01-25
Abgabe,15,a0848344,2010-10-28
Abgabe,15,a0848344,2010-11-16
Abgabe,15,a0848344,2010-11-23
Abgabe,15,a0848344,2010-11-30
Abgabe,15,a0848344,2010-12-07
Abgabe,15,a0848344,2010-12-14
Abgabe,15,a0848344,2010-12-07
Abgabe,15,a0848344,2011-01-11
Abgabe,15,a1005281,2010-10-19
Abgabe,15,a1005281,2010-11-23
Abgabe,15,a1005281,2010-11-16
Abgabe,15,a1005281,2010-11-30
Abgabe,15,a1005281,2010-12-07
Abgabe,15,a1005281,2010-12-07
Abgabe,15,a1005281,2010-12-14
Abgabe,15,a1005281,2011-01-11
Abgabe,15,a1005281,2011-01-18
Abgabe,15,a1005281,2011-01-25
Abgabe,15,a0947444,2010-10-19
Abgabe,15,a0947444,2010-10-28
Abgabe,15,a0947444,2010-11-09
Abgabe,15,a0947444,2010-11-23
Abgabe,15,a0947444,2010-11-30
Abgabe,15,a1006112,2010-10-19
Abgabe,15,a1006112,2010-10-28
Abgabe,15,a1006112,2010-11-09
Abgabe,15,a1006112,2010-11-23
Abgabe,15,a1006112,2010-11-30
Abgabe,15,a1006112,2010-12-07
Abgabe,15,a1006112,2010-12-14
Abgabe,15,a1006112,2011-01-18
Abgabe,15,a1006112,2011-01-25
Abgabe,15,a0968376,2010-10-19
Abgabe,15,a0968376,2010-10-28
Abgabe,15,a0968376,2010-11-09
Abgabe,15,a0968376,2010-11-16
Abgabe,15,a0968376,2010-11-23
Abgabe,15,a0968376,2010-11-30
Abgabe,15,a0968376,2010-12-07
Abgabe,15,a0968376,2010-12-14
Abgabe,15,a0968376,2011-01-11
Abgabe,15,a0968376,2011-01-18
Abgabe,15,a1000623,2010-10-19
Abgabe,15,a1000623,2010-10-28
Abgabe,15,a1000623,2010-11-09
Abgabe,15,a1000623,2010-11-16
Abgabe,15,a1000623,2010-11-23
Abgabe,15,a1000623,2010-11-30
Abgabe,15,a1000623,2010-12-07
Abgabe,15,a1000623,2010-12-14
Abgabe,15,a1000623,2011-01-11
Abgabe,15,a1000623,2011-01-18
Abgabe,15,a1000623,2011-01-25
Abgabe,15,a1046662,2010-10-19
Abgabe,15,a0726362,2010-10-19
Abgabe,15,a0726362,2010-10-28
Abgabe,15,a0726362,2010-11-09
Abgabe,15,a0726362,2010-11-16
Abgabe,15,a0726362,2010-11-23
Abgabe,15,a0726362,2010-11-30
Abgabe,15,a0726362,2010-12-07
Abgabe,15,a0726362,2010-12-14
Abgabe,15,a1004337,2010-10-19
Abgabe,15,a1004337,2010-10-28
Abgabe,15,a0900075,2010-10-19
Abgabe,15,a0900075,2010-10-28
Abgabe,15,a0900075,2010-11-09
Abgabe,15,a0900075,2010-11-16
Abgabe,15,a0900075,2010-11-23
Abgabe,15,a0900075,2010-11-30
Abgabe,15,a0900075,2010-12-07
Abgabe,15,a0900075,2010-12-14
Abgabe,15,a0900075,2011-01-11
Abgabe,15,a0900075,2011-01-18
Abgabe,15,a0900075,2011-01-25
Abgabe,15,a0604900,2010-10-19
Abgabe,15,a0604900,2010-10-28
Abgabe,15,a0604900,2010-11-09
Abgabe,15,a0604900,2010-11-16
Abgabe,15,a0604900,2010-11-23
Abgabe,15,a0604900,2010-11-30
Abgabe,15,a0604900,2010-12-07
Abgabe,15,a0604900,2010-12-14
Abgabe,15,a0604900,2011-01-11
Abgabe,15,a0604900,2011-01-18
Abgabe,15,a0969329,2010-10-19
Abgabe,15,a0969329,2010-10-28
Abgabe,15,a0969329,2010-11-09
Abgabe,15,a0969329,2010-11-16
Abgabe,15,a0969329,2010-11-23
Abgabe,15,a0969329,2010-11-30
Abgabe,15,a0969329,2010-12-07
Abgabe,15,a0969329,2010-12-14
Abgabe,15,a0969329,2011-01-11
Abgabe,15,a0969329,2011-01-18
Abgabe,15,a0969329,2011-01-25
Abgabe,15,a1005071,2010-10-19
Abgabe,15,a1005071,2010-10-28
Abgabe,15,a1005071,2010-11-09
Abgabe,15,a1005071,2010-11-16
Abgabe,15,a1005071,2010-11-23
Abgabe,15,a1005071,2010-11-30
Abgabe,15,a1005071,2010-12-14
Abgabe,15,a1005071,2011-01-11
Abgabe,15,a1005071,2011-01-18
Abgabe,15,a1005071,2011-01-25
Abgabe,15,a1005071,2011-01-25
Abgabe,15,a0967774,2010-10-19
Abgabe,15,a0967774,2010-10-28
Abgabe,15,a0967774,2010-11-09
Abgabe,15,a0967774,2010-11-16
Abgabe,15,a0967774,2010-11-23
Abgabe,15,a0967774,2010-11-30
Abgabe,15,a0967774,2010-12-07
Abgabe,15,a0967774,2010-12-14
Abgabe,15,a0967774,2011-01-11
Abgabe,15,a0967774,2011-01-18
Abgabe,15,a0967774,2011-01-25
Abgabe,15,a0749417,2010-10-19
Abgabe,15,a0749417,2010-10-28
Abgabe,15,a0749417,2010-11-09
Abgabe,15,a0749417,2010-11-23
Abgabe,15,a0749417,2010-11-30
Abgabe,15,a0749417,2010-12-14
Abgabe,15,a0749417,2011-01-25
Abgabe,15,a1005067,2010-10-19
Abgabe,15,a1005067,2010-10-28
Abgabe,15,a1005067,2010-11-09
Abgabe,15,a1005067,2010-11-16
Abgabe,15,a1005067,2010-11-23
Abgabe,15,a0848445,2010-10-19
Abgabe,15,a0848445,2010-10-28
Abgabe,15,a0848445,2010-11-09
Abgabe,15,a0848445,2010-11-16
Abgabe,15,a0848445,2010-11-23
Abgabe,15,a0848445,2010-12-07
Abgabe,15,a0848445,2010-12-07
Abgabe,15,a0848445,2010-12-14
Abgabe,15,a0848445,2011-01-18
Abgabe,15,a0928698,2010-10-19
Abgabe,15,a0928698,2010-10-28
Abgabe,15,a0928698,2010-11-09
Abgabe,15,a0928698,2010-11-23
Abgabe,15,a0928698,2010-11-30
Abgabe,15,a0928698,2010-12-14
Abgabe,15,a0928698,2011-01-25
Abgabe,15,a0928698,2011-01-25
Abgabe,15,a0928666,2010-10-19
Abgabe,15,a0928666,2010-10-28
Abgabe,15,a0928666,2010-11-09
Abgabe,15,a0928666,2010-11-16
Abgabe,15,a0928666,2010-11-23
Abgabe,15,a0928666,2010-11-30
Abgabe,15,a0928666,2010-12-14
Abgabe,15,a0928666,2011-01-25
Abgabe,15,a0928666,2011-01-25
Abgabe,15,a1005320,2010-10-19
Abgabe,15,a1005320,2010-10-28
Abgabe,15,a1005320,2010-11-09
Abgabe,15,a1005320,2010-11-16
Abgabe,15,a1005320,2010-11-23
Abgabe,15,a1005320,2010-11-30
Abgabe,15,a1005320,2010-12-07
Abgabe,15,a1005320,2010-12-14
Abgabe,15,a1005320,2011-01-11
Abgabe,15,a1005320,2011-01-18
Abgabe,15,a1005320,2011-01-25
Abgabe,15,a1003830,2010-10-19
Abgabe,15,a1003830,2010-11-23
Abgabe,15,a1003830,2010-11-30
Abgabe,15,a1003830,2010-12-14
Abgabe,15,a1003830,2011-01-18
Abgabe,15,a1003830,2011-01-25
Abgabe,15,a1002946,2010-10-19
Abgabe,15,a1002946,2010-10-28
Abgabe,15,a1002946,2010-11-09
Abgabe,15,a1002946,2010-11-16
Abgabe,15,a1002946,2010-11-23
Abgabe,15,a0548702,2010-10-19
Abgabe,15,a0548702,2010-10-28
Abgabe,15,a0548702,2010-11-09
Abgabe,15,a0548702,2010-11-16
Abgabe,15,a0548702,2010-11-23
Abgabe,15,a0548702,2010-12-07
Abgabe,15,a0548702,2010-12-14
Abgabe,15,a0548702,2011-01-11
Abgabe,15,a0548702,2011-01-18
Abgabe,15,a0405215,2010-10-19
Abgabe,15,a0405215,2010-10-28
Abgabe,15,a0405215,2010-11-23
Abgabe,15,a0405215,2010-11-30
Abgabe,15,a0405215,2010-12-14
Abgabe,15,a0802821,2010-10-19
Abgabe,15,a0802821,2010-10-28
Abgabe,15,a1007950,2010-10-19
Abgabe,15,a1007950,2010-10-28
Abgabe,15,a1007950,2010-11-09
Abgabe,15,a1007950,2010-11-16
Abgabe,15,a1007950,2010-11-23
Abgabe,15,a1007950,2010-11-30
Abgabe,15,a1007950,2010-12-07
Abgabe,15,a1007950,2010-12-14
Abgabe,15,a1007950,2011-01-11
Abgabe,15,a1007950,2011-01-25
Abgabe,15,a1046112,2010-10-19
Abgabe,15,a1046112,2010-10-28
Abgabe,15,a1046112,2010-11-09
Abgabe,15,a1046112,2010-11-16
Abgabe,15,a1046112,2010-11-23
Abgabe,15,a1046112,2010-11-30
Abgabe,15,a1046112,2010-12-07
Abgabe,15,a1046112,2010-12-14
Abgabe,15,a1046112,2011-01-11
Abgabe,15,a1046112,2011-01-18
Abgabe,15,a1046112,2011-01-25
Abgabe,15,a0647460,2010-10-19
Abgabe,15,a0647460,2010-10-28
Abgabe,15,a0738232,2010-10-19
Abgabe,15,a0738232,2010-10-28
Abgabe,15,a0738232,2010-11-09
Abgabe,15,a0738232,2010-11-23
Abgabe,15,a0738232,2010-12-07
Abgabe,15,a0808425,2010-10-19
Abgabe,15,a0808425,2010-10-28
Abgabe,15,a0808425,2010-11-09
Abgabe,15,a0604211,2010-10-19
Abgabe,15,a0754148,2010-10-19
Abgabe,15,a0600482,2010-10-19
Abgabe,15,a0600482,2010-10-28
Abgabe,15,a0600482,2010-11-09
Abgabe,15,a0600482,2010-11-16
Abgabe,15,a0600482,2010-11-23
Abgabe,15,a0600482,2010-11-30
Abgabe,15,a0600482,2010-12-07
Abgabe,15,a0600482,2011-01-11
Abgabe,15,a0600482,2011-01-18
Abgabe,15,a1046490,2010-10-19
Abgabe,15,a1046490,2010-10-28
Abgabe,15,a1046490,2010-11-09
Abgabe,15,a0805766,2010-10-19
Abgabe,15,a0805766,2010-10-28
Abgabe,15,a0302749,2010-10-19
Abgabe,15,a0302749,2010-11-09
Abgabe,15,a0302749,2010-11-09
Abgabe,15,a0425733,2010-10-19
Abgabe,15,a0425733,2010-10-28
Abgabe,15,a0425733,2010-11-09
Abgabe,15,a0425733,2010-11-16
Abgabe,15,a0425733,2010-11-23
Abgabe,15,a0425733,2010-11-30
Abgabe,15,a0425733,2010-12-07
Abgabe,15,a0425733,2010-12-14
Abgabe,15,a0425733,2011-01-11
Abgabe,15,a0906074,2010-10-19
Abgabe,15,a0906074,2010-10-28
Abgabe,15,a0906074,2010-11-09
Abgabe,15,a0906074,2010-11-16
Abgabe,15,a0906074,2010-11-23
Abgabe,15,a0906074,2010-11-30
Abgabe,15,a0906074,2010-12-07
Abgabe,15,a0906074,2010-12-14
Abgabe,15,a0906074,2011-01-11
Abgabe,15,a0906074,2011-01-25
Abgabe,15,a0906074,2011-01-25
Abgabe,15,a0649474,2010-10-19
Abgabe,15,a0649474,2010-10-28
Abgabe,15,a0846907,2010-10-19
Abgabe,15,a0846907,2010-10-28
Abgabe,15,a0846907,2010-11-23
Abgabe,15,a0903060,2010-10-19
Abgabe,15,a0903060,2010-10-28
Abgabe,15,a0903060,2010-11-09
Abgabe,15,a0903060,2010-11-23
Abgabe,15,a0903060,2010-11-30
Abgabe,15,a0903060,2010-12-07
Abgabe,15,a0903060,2010-12-14
Abgabe,15,a0903060,2011-01-11
Abgabe,15,a0903060,2011-01-25
Abgabe,15,a0903060,2011-01-25
Abgabe,15,a0908358,2010-10-19
Abgabe,15,a0908358,2010-10-28
Abgabe,15,a0908358,2010-11-09
Abgabe,15,a0908358,2010-11-23
Abgabe,15,a0908358,2010-11-30
Abgabe,15,a0908358,2011-01-11
Abgabe,15,a0908358,2011-01-25
Abgabe,15,a1046996,2010-10-19
Abgabe,15,a1046996,2010-10-28
Abgabe,15,a1046996,2010-11-09
Abgabe,15,a1046996,2010-11-16
Abgabe,15,a1046996,2010-11-23
Abgabe,15,a1046996,2010-11-30
Abgabe,15,a1046996,2010-12-07
Abgabe,15,a1046996,2010-12-14
Abgabe,15,a1046996,2011-01-11
Abgabe,15,a1046996,2011-01-18
Abgabe,15,a1046996,2011-01-25
Abgabe,15,a0400378,2010-10-18
Abgabe,15,a0902602,2010-10-18
Abgabe,15,a0902602,2010-10-25
Abgabe,15,a0902602,2010-11-08
Abgabe,15,a0902602,2010-11-22
Abgabe,15,a0902602,2010-11-29
Abgabe,15,a0902602,2010-12-06
Abgabe,15,a0902602,2010-12-13
Abgabe,15,a0902602,2011-01-10
Abgabe,15,a1007187,2010-10-18
Abgabe,15,a1007187,2010-10-25
Abgabe,15,a1007187,2010-11-08
Abgabe,15,a1007187,2010-11-15
Abgabe,15,a1007187,2010-11-22
Abgabe,15,a1007187,2010-11-29
Abgabe,15,a1007187,2010-12-13
Abgabe,15,a1007187,2011-01-10
Abgabe,15,a1007187,2011-01-17
Abgabe,15,a1009697,2010-10-18
Abgabe,15,a1009697,2010-10-25
Abgabe,15,a0847949,2010-10-18
Abgabe,15,a0847949,2010-10-25
Abgabe,15,a0847949,2010-11-22
Abgabe,15,a0847949,2010-11-29
Abgabe,15,a0847949,2010-12-13
Abgabe,15,a0847949,2011-01-10
Abgabe,15,a1046719,2010-10-18
Abgabe,15,a1046719,2010-10-25
Abgabe,15,a1046719,2010-11-08
Abgabe,15,a1046719,2010-11-15
Abgabe,15,a1046719,2010-11-22
Abgabe,15,a1046719,2010-11-29
Abgabe,15,a1046719,2010-12-06
Abgabe,15,a1046719,2010-12-13
Abgabe,15,a1046719,2011-01-10
Abgabe,15,a1046719,2011-01-17
Abgabe,15,a0604305,2010-10-18
Abgabe,15,a0604305,2010-10-25
Abgabe,15,a0604305,2010-11-22
Abgabe,15,a0604305,2010-11-29
Abgabe,15,a0604305,2010-12-06
Abgabe,15,a0604305,2010-12-13
Abgabe,15,a0025614,2010-10-18
Abgabe,15,a0025614,2010-10-25
Abgabe,15,a0347735,2010-10-18
Abgabe,15,a0347735,2010-10-25
Abgabe,15,a0347735,2010-11-22
Abgabe,15,a0347735,2010-11-29
Abgabe,15,a0347735,2010-12-06
Abgabe,15,a0347735,2010-12-13
Abgabe,15,a0347735,2011-01-10
Abgabe,15,a0347735,2011-01-17
Abgabe,15,a0347735,2011-01-25
Abgabe,15,a0347735,2011-01-25
Abgabe,15,a1006990,2010-10-18
Abgabe,15,a1006990,2010-10-25
Abgabe,15,a1006990,2010-11-08
Abgabe,15,a1006990,2010-11-22
Abgabe,15,a1006990,2010-11-29
Abgabe,15,a1006990,2010-12-06
Abgabe,15,a1006990,2010-12-13
Abgabe,15,a1006990,2011-01-10
Abgabe,15,a1006990,2011-01-17
Abgabe,15,a0926601,2010-10-18
Abgabe,15,a0926601,2010-10-25
Abgabe,15,a0926601,2010-11-08
Abgabe,15,a0926601,2010-11-15
Abgabe,15,a0926601,2010-11-22
Abgabe,15,a0926601,2010-11-29
Abgabe,15,a0926601,2010-12-06
Abgabe,15,a0926601,2011-01-10
Abgabe,15,a0926601,2011-01-17
Abgabe,15,a1009319,2010-10-18
Abgabe,15,a1009319,2010-10-25
Abgabe,15,a1009319,2010-11-08
Abgabe,15,a1009319,2010-11-15
Abgabe,15,a1009319,2010-11-22
Abgabe,15,a1009319,2010-11-29
Abgabe,15,a1009319,2010-12-06
Abgabe,15,a1009319,2010-12-13
Abgabe,15,a1009319,2011-01-10
Abgabe,15,a1009319,2011-01-25
Abgabe,15,a1009319,2011-01-25
Abgabe,15,a0326641,2010-10-18
Abgabe,15,a0326641,2010-10-25
Abgabe,15,a0326641,2010-11-08
Abgabe,15,a0326641,2010-11-22
Abgabe,15,a0326641,2010-11-29
Abgabe,15,a0326641,2010-12-13
Abgabe,15,a0326641,2011-01-10
Abgabe,15,a0326641,2011-01-17
Abgabe,15,a1048113,2010-10-18
Abgabe,15,a1048113,2010-11-08
Abgabe,15,a1048113,2010-11-15
Abgabe,15,a1048113,2010-11-22
Abgabe,15,a1048113,2010-11-29
Abgabe,15,a1048113,2010-12-06
Abgabe,15,a1048113,2010-12-06
Abgabe,15,a1048113,2010-12-13
Abgabe,15,a1048113,2011-01-10
Abgabe,15,a1048113,2011-01-17
Abgabe,15,a1048183,2010-10-18
Abgabe,15,a1048183,2010-10-25
Abgabe,15,a1048183,2010-11-08
Abgabe,15,a1048183,2010-11-22
Abgabe,15,a1048183,2010-11-29
Abgabe,15,a1048183,2010-12-06
Abgabe,15,a1048183,2010-12-13
Abgabe,15,a1048183,2011-01-10
Abgabe,15,a1048183,2011-01-25
Abgabe,15,a1048183,2011-01-25
Abgabe,15,a0725961,2010-10-18
Abgabe,15,a0725961,2010-10-25
Abgabe,15,a0725961,2010-11-08
Abgabe,15,a0725961,2010-11-15
Abgabe,15,a0725961,2010-11-22
Abgabe,15,a0725961,2010-12-06
Abgabe,15,a0725961,2010-12-06
Abgabe,15,a0725961,2010-12-13
Abgabe,15,a0725961,2011-01-10
Abgabe,15,a0442160,2010-10-18
Abgabe,15,a1046364,2010-10-18
Abgabe,15,a1046364,2010-10-25
Abgabe,15,a1046364,2010-11-08
Abgabe,15,a1046364,2010-11-15
Abgabe,15,a1046364,2010-11-22
Abgabe,15,a1046364,2010-11-29
Abgabe,15,a1046364,2010-12-06
Abgabe,15,a1046364,2010-12-13
Abgabe,15,a1046364,2011-01-10
Abgabe,15,a1046364,2011-01-17
Abgabe,15,a1046364,2011-01-25
Abgabe,15,a0442189,2010-10-18
Abgabe,15,a0649314,2010-10-19
Abgabe,15,a0649314,2010-10-28
Abgabe,15,a0649314,2010-11-09
Abgabe,15,a0649314,2010-11-16
Abgabe,15,a0649314,2010-11-23
Abgabe,15,a0649314,2010-11-30
Abgabe,15,a0649314,2010-12-07
Abgabe,15,a0649314,2010-12-14
Abgabe,15,a0649314,2011-01-18
Abgabe,15,a0649314,2011-01-25
Abgabe,15,a0649314,2011-01-25
Abgabe,15,a0948571,2010-10-19
Abgabe,15,a0948571,2010-10-28
Abgabe,15,a0748908,2010-10-18
Abgabe,15,a0748908,2010-10-25
Abgabe,15,a0748908,2010-11-08
Abgabe,15,a0748908,2010-11-15
Abgabe,15,a0748908,2010-11-22
Abgabe,15,a0748908,2010-11-29
Abgabe,15,a0748908,2010-12-06
Abgabe,15,a0748908,2010-12-13
Abgabe,15,a0748908,2011-01-10
Abgabe,15,a0748762,2010-10-18
Abgabe,15,a0748762,2010-10-25
Abgabe,15,a0748762,2010-11-08
Abgabe,15,a0748762,2010-11-22
Abgabe,15,a0748762,2010-11-29
Abgabe,15,a0748762,2010-12-06
Abgabe,15,a0748762,2010-12-13
Abgabe,15,a0748762,2011-01-10
Abgabe,15,a1008192,2010-10-18
Abgabe,15,a1008192,2010-10-25
Abgabe,15,a1008192,2010-11-22
Abgabe,15,a1008192,2010-11-29
Abgabe,15,a1008192,2011-01-10
Abgabe,15,a0806710,2010-10-18
Abgabe,15,a0806710,2010-10-25
Abgabe,15,a0806710,2010-11-15
Abgabe,15,a0806710,2010-11-22
Abgabe,15,a0806710,2010-11-29
Abgabe,15,a0806710,2010-12-06
Abgabe,15,a0806710,2010-12-13
Abgabe,15,a0806710,2011-01-10
Abgabe,15,a0806710,2011-01-17
Abgabe,15,a0225981,2010-10-18
Abgabe,15,a0225981,2010-10-25
Abgabe,15,a0609260,2010-10-18
Abgabe,15,a0609260,2010-10-25
Abgabe,15,a0609260,2010-11-22
Abgabe,15,a0609260,2010-11-29
Abgabe,15,a0609260,2010-12-13
Abgabe,15,a0609260,2011-01-25
Abgabe,15,a0609260,2011-01-25
Abgabe,15,a0709939,2010-10-18
Abgabe,15,a0709939,2010-10-25
Abgabe,15,a0709939,2010-11-29
Abgabe,15,a0725867,2010-10-18
Abgabe,15,a0725867,2010-10-25
Abgabe,15,a0725867,2010-11-08
Abgabe,15,a0725867,2010-11-15
Abgabe,15,a0725867,2010-11-22
Abgabe,15,a0725867,2010-11-29
Abgabe,15,a0725867,2010-12-06
Abgabe,15,a0725867,2010-12-13
Abgabe,15,a0725867,2011-01-10
Abgabe,15,a0725867,2011-01-17
Abgabe,15,a0725867,2011-01-25
Abgabe,15,a0500355,2010-10-18
Abgabe,15,a0500355,2010-10-25
Abgabe,15,a1026524,2010-10-18
Abgabe,15,a1026524,2010-10-25
Abgabe,15,a1026524,2010-11-15
Abgabe,15,a1026524,2010-11-29
Abgabe,15,a1026524,2010-12-13
Abgabe,15,a1026524,2011-01-25
Abgabe,15,a0904202,2010-10-18
Abgabe,15,a0904202,2010-10-25
Abgabe,15,a0904202,2010-11-08
Abgabe,15,a0904202,2010-11-15
Abgabe,15,a0904202,2010-11-22
Abgabe,15,a0904202,2010-11-29
Abgabe,15,a0904202,2010-12-06
