service,course_id,kurs,semester,description,user_id,plus_date
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047105,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0430574,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1046389,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0925926,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047910,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001948,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047109,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1008470,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0849311,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1004081,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0800632,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1047017,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002394,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,sche,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0906298,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0848961,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2011-01-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1001026,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2011-01-11
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-12-14
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-12-07
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-11-30
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-11-23
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-11-16
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-11-09
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-10-28
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1005724,2010-10-19
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1002949,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2011-01-24
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0526809,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0804058,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0403434,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0806960,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0806960,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0806960,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0806960,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0806960,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0100738,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0442073,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a9126686,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a1048182,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0900354,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0300363,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0901082,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0901082,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0901082,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0901082,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2011-01-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2011-01-17
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2011-01-10
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-12-13
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-12-06
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-11-22
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-11-29
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-11-15
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-11-08
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-10-25
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0852942,2010-10-18
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0174030,2011-01-25
