service,course_id,kurs,semester,description,user_id,result_id,result_value
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,5,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,3,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,13,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748908,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,9,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,7,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,6,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,5,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,3,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,2,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,10,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0748762,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,8,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,7,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,6,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,5,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,3,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,12,1.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,11,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,10,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0747278,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,9,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,8,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,6,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,4,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,3,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,11,1.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0738232,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,9,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,8,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,7,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,6,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,5,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,4,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,3,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,13,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0735118,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,9,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,8,1.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,7,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,6,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,5,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,4,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,3,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,11,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,10,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0727910,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,8,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,7,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,6,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,5,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,4,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,3,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,2,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,13,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,11,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726736,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,8,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,7,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,6,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,5,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,3,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,10,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0726362,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,9,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,8,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,7,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,6,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,5,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,3,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,13,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,12,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,10,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725961,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,9,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,8,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,7,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,6,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,5,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,3,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,13,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,12,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,11,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,10,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725867,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,6,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,5,0.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,4,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,3,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,2,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0725571,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0709939,6,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0709939,5,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0709939,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0709939,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,9,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,7,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,6,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,5,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,4,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,3,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,11,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,10,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0703564,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,9,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,8,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,7,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,6,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,5,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,4,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,3,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,11,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,10,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0653243,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,9,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,8,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,7,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,6,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,5,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,3,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,10,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0651610,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649474,5,1.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649474,4,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649474,3,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649474,2,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649474,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,9,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,8,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,7,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,6,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,5,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,3,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,2,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,13,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,12,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,10,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0649314,1,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,8,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,6,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,5,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,3,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,12,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,11,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,10,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648267,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648196,5,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648196,4,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648196,3,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648196,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0648196,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0647460,3,0.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0647460,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,8,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,6,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,5,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,3,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,2,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,13,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,12,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,11,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0627517,10,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,9,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,8,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,7,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,6,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,5,3.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,4,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,3,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,2,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,13,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,12,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,11,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,10,6.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625541,1,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,9,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,8,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,7,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,6,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,5,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,4,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,3,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,2,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,12,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,11,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,10,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625245,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,8,5.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,6,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,5,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,3,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,2,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0625075,13,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,8,2.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,6,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,5,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,4,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,3,7.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,2,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,13,4.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,12,0.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0609260,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0606365,2,8.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0606365,1,10.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0604900,9,9.0
Abgabe,15,01,04,http://www.pri.univie.ac.at:80/courses/KURS01/se04: Arbeitsplatz,a0604900,8,10.0
